block idx,date start,challenge item name,lexical item name,linguistic category,E/M/H,noise,un/trained,difficulty rating,distractor num,foil 1,foil 2,foil 3,foil 4,foil 5,accuracy,rt (sec),incorrect-foil name,incorrect-foil type,incorrect-foil p-type,replay counter,
1356,2017-02-17 11:30:04,she tears the paper,tear,verb_transitive,HardSentence,NoNoise,1,0.5393,4,s2,s1,p1,p2,,1,6.5323,,,,1,
1356,2017-02-17 11:30:04,the barista serves the hot chocolate at the caf�,serve,verb_transitivePP,HardSentence,NoNoise,1,0.5822,4,p1,s1,s2,p2,,1,6.6798,,,,1,
1356,2017-02-17 11:30:04,the wife lies on the floor,wife,noun_intransitivePPbeg,HardSentence,NoNoise,1,0.5125,4,s2,p2,s1,p1,,1,7.3827,,,,1,
1356,2017-02-17 11:30:04,the van moves along the road,van,noun_intransitivePPbeg,HardSentence,NoNoise,1,0.5072,4,p1,s2,p2,s1,,1,6.9586,,,,1,
1356,2017-02-17 11:30:04,the girl is on the sand,girl,noun_intransitivePPbeg,HardSentence,NoNoise,1,0.475,4,s2,s1,p2,p1,,1,6.2241,,,,1,
1356,2017-02-17 11:30:04,she is playing with the hand,hand,noun_intransitivePPend,HardSentence,NoNoise,1,0.475,4,s2,s1,p1,p2,,1,8.0396,,,,1,
1357,2017-02-17 11:36:17,she uses a dishcloth,dishcloth,noun_transitive_beg,HardSentence,Noise5,0,0.5928,3,p1,un,s1,,,1,5.4572,,,,1,
1357,2017-02-17 11:36:17,a pound lies in the garden,pound,noun_intransitivePPbeg,HardSentence,Noise5,0,0.5822,5,p3,p1,un,s1,p2,1,5.3704,,,,1,
1357,2017-02-17 11:36:17,the music plays quietly,music,noun_intransitivePPbeg,HardSentence,Noise5,0,0.5875,5,un,un,p2,s2,s1,0,8.8069,the bear plays quietly,s2,assoc,1,
1357,2017-02-17 11:36:17,The man works on the beach in the summer,work,verb_transitivePP,HardSentence,Noise5,0,0.5875,4,un,p1,un,s1,,0,11.6044,The man relaxes on the beach in the summer,s1,coord,1,
1357,2017-02-17 11:36:17,the man uses the air with caution,air,noun_transitivePP,HardSentence,Noise5,0,0.5875,5,p2,s2,p1,s1,un,1,8.9913,,,,2,
1357,2017-02-17 11:36:17,she crochets the baby a blanket,crochet,verb_ditransitive,HardSentence,Noise5,0,0.5928,3,un,s1,p3,,,1,5.6038,,,,1,
1357,2017-02-17 11:36:17,He allows the boy to leave,allow,verb_ditransitive,HardSentence,Noise5,0,0.5768,3,s2,un,un,,,1,4.9248,,,,1,
1357,2017-02-17 11:36:17,the glass holds a drink,glass,noun_transitive_beg,HardSentence,Noise5,0,0.5822,5,un,s2,un,s1,p1,1,5.5148,,,,1,
1357,2017-02-17 11:36:17,The guy stands in the garage,stand,verb_intransitivePP,HardSentence,Noise5,0,0.5875,5,un,un,p1,s2,s1,1,6.8995,,,,1,
1357,2017-02-17 11:36:17,he hates flies all of the time,flies,noun_transitivePP,HardSentence,Noise5,0,0.5822,5,p1,s1,s2,p3,p2,1,9.2579,,,,2,
1357,2017-02-17 11:36:17,the man meets his mate,mate,noun_transitive_end,HardSentence,Noise5,0,0.5875,5,un,un,p2,s1,s2,1,5.6653,,,,1,
1357,2017-02-17 11:36:17,he hates flies,flies,noun_transitive_end,HardSentence,Noise5,0,0.5822,5,s2,s1,p2,p1,p3,0,12.5824,he hates bees,s1,coord,3,
1357,2017-02-17 11:36:17,The man meets the woman,meet,verb_transitive,HardSentence,Noise5,0,0.5875,4,un,p2,p1,un,,0,20.8286,the man hugs the woman,un,un,2,
1357,2017-02-17 11:36:17,the man runs in the sunshine,run,verb_intransitivePP,HardSentence,Noise5,0,0.5875,5,un,p1,s1,s2,p2,1,6.5472,,,,1,
1357,2017-02-17 11:36:17,He loves nature,nature,noun_transitive_end,HardSentence,Noise5,0,0.5822,3,p1,s2,s1,,,1,3.6018,,,,0,
1358,2017-02-17 11:42:13,The simple rug,simple,adj_phrase,EasySentence,NoNoise,0,0.5875,4,un,un,s2,s1,,1,4.8946,,,,1,
1358,2017-02-17 11:42:13,the monster is red,monster,noun_predicative,EasySentence,NoNoise,0,0.5768,5,un,s1,p1,p2,un,0,9.7378,the crab is red,un,un,2,
1358,2017-02-17 11:42:13,the duspan is needed,dustpan,noun_predicative,EasySentence,NoNoise,0,0.5982,5,un,s2,s1,un,p1,1,12.1051,,,,2,
1358,2017-02-17 11:42:13,the man spends,spend,verb_intransitive,EasySentence,NoNoise,0,0.5875,5,p3,s1,p1,s2,p2,0,14.7889,the man bends,p2,mp,2,
1358,2017-02-17 11:42:13,the fruit is rotten,rotten,adj_sentence,EasySentence,NoNoise,0,0.5768,5,s1,s2,un,un,p1,1,6.1786,,,,1,
1358,2017-02-17 11:42:13,an electric fence,electric,adj_phrase,EasySentence,NoNoise,0,0.5768,5,s1,s2,p3,un,un,1,4.3147,,,,1,
1358,2017-02-17 11:42:13,the great girl,great,adj_phrase,EasySentence,NoNoise,0,0.5875,4,un,un,p3,p1,,0,16.5193,the big man,un,un,2,
1358,2017-02-17 11:42:13,the person escapes,escape,verb_intransitive,EasySentence,NoNoise,0,0.5822,5,s2,un,un,p1,p2,0,13.9112,the person is chained,s2,coord,2,
1358,2017-02-17 11:42:13,the road is steep,steep,adj_sentence,EasySentence,NoNoise,0,0.5768,5,un,s2,p3,s1,un,1,8.1279,,,,1,
1358,2017-02-17 11:42:13,the queue is long,queue,noun_predicative,EasySentence,NoNoise,0,0.5768,4,un,p1,p2,un,,1,6.4308,,,,1,
1358,2017-02-17 11:42:13,the person is poor,poor,adj_sentence,EasySentence,NoNoise,0,0.5875,5,s1,s2,p2,p1,un,1,6.4154,,,,1,
1358,2017-02-17 11:42:13,the man waits,wait,verb_intransitive,EasySentence,NoNoise,0,0.5875,5,un,s1,p1,p3,p2,1,4.3018,,,,1,
1358,2017-02-17 11:42:13,the pencil is broken,broken,adj_sentence,EasySentence,NoNoise,0,0.5822,5,s2,un,un,s1,p1,1,4.8331,,,,0,
1358,2017-02-17 11:42:13,his new sock,new,adj_phrase,EasySentence,NoNoise,0,0.5875,5,s1,s2,un,un,p1,0,19.1639,his torn sock,s2,sem,3,
1358,2017-02-17 11:42:13,the crutch helps,crutch,noun_intransitive,EasySentence,NoNoise,0,0.5982,5,p1,un,un,s2,s1,1,10.9129,,,,3,
1359,2017-02-17 11:49:07,He fixes the glass at work,fix,verb_transitivePP,HardSentence,NoNoise,0,0.5822,3,p1,p2,un,,,1,6.1262,,,,1,
1359,2017-02-17 11:49:07,the man uses a hammer on his day off,hammer,noun_transitivePP,HardSentence,NoNoise,0,0.5822,5,s2,s1,p2,p1,p3,1,7.1128,,,,1,
1359,2017-02-17 11:49:07,the man uses the air with caution,air,noun_transitivePP,HardSentence,NoNoise,0,0.5875,5,s1,p2,s2,un,p1,1,10.5355,,,,1,
1359,2017-02-17 11:49:07,he meets his date at the theatre,theatre,noun_transitivePP,HardSentence,NoNoise,0,0.5928,3,s2,un,s1,,,1,6.9577,,,,1,
1359,2017-02-17 11:49:07,she uses a dishcloth,dishcloth,noun_transitive_beg,HardSentence,NoNoise,0,0.5928,3,un,p1,s1,,,1,6.4798,,,,1,
1359,2017-02-17 11:49:07,the man runs in the sunshine,run,verb_intransitivePP,HardSentence,NoNoise,0,0.5875,5,un,s2,p1,p2,s1,1,5.3032,,,,0,
1359,2017-02-17 11:49:07,The man works on the beach in the summer,work,verb_transitivePP,HardSentence,NoNoise,0,0.5875,4,p1,un,un,s1,,0,11.1936,The man relaxes on the beach in the summer,s1,coord,0,
1359,2017-02-17 11:49:07,The guy stands in the garage,stand,verb_intransitivePP,HardSentence,NoNoise,0,0.5875,5,un,s1,un,p1,s2,1,5.9312,,,,0,
1359,2017-02-17 11:49:07,the man meets his mate,mate,noun_transitive_end,HardSentence,NoNoise,0,0.5875,5,un,p2,un,s1,s2,1,4.0981,,,,0,
1359,2017-02-17 11:49:07,He loves nature,nature,noun_transitive_end,HardSentence,NoNoise,0,0.5822,3,s2,un,p1,,,1,3.8472,,,,1,
1359,2017-02-17 11:49:07,he holds the page,page,noun_transitive_end,HardSentence,NoNoise,0,0.5822,5,un,s1,p3,s2,un,0,23.5225,he holds the book,s2,coord,2,
1359,2017-02-17 11:49:07,He shares his knowledge,knowledge,noun_transitive_end,HardSentence,NoNoise,0,0.5822,2,s1,p1,,,,1,3.6297,,,,1,
1359,2017-02-17 11:49:07,the music plays quietly,music,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.5875,5,un,p2,s2,s1,un,0,10.3235,the bear plays quietly,s2,assoc,1,
1359,2017-02-17 11:49:07,he hates the morning,morning,noun_transitive_end,HardSentence,NoNoise,0,0.5875,4,p1,s2,s1,un,,1,4.9506,,,,1,
1359,2017-02-17 11:49:07,a pound lies in the garden,pound,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.5822,5,un,p3,p2,p1,s1,1,7.2248,,,,1,
1360,2017-02-17 11:55:00,The tree,tree,noun_1syll_phrase,Word,NoNoise,1,0.2822,4,p2,s2,s1,p1,,1,8.7457,,,,2,
1360,2017-02-17 11:55:00,The head,head,noun_1syll_phrase,Word,NoNoise,1,0.25,4,p1,s1,p2,s2,,0,15.3076,The shed,p2,mp,3,
1360,2017-02-17 11:55:00,The game,game,noun_1syll_phrase,Word,NoNoise,1,0.25,4,s2,p2,p1,s1,,0,8.6298,The gate,p2,mp,1,
1360,2017-02-17 11:55:00,The bank,bank,noun_1syll_phrase,Word,NoNoise,1,0.25,4,p1,p2,s2,s1,,0,17.4159,the coins,s2,assoc,2,
1360,2017-02-17 11:55:00,the watch,watch,noun_1syll_phrase,Word,NoNoise,1,0.25,4,s2,p1,s1,p2,,1,6.0778,,,,1,
1360,2017-02-17 11:55:00,The group,group,noun_1syll_phrase,Word,NoNoise,1,0.2875,4,p2,p1,s2,s1,,1,12.1324,,,,3,
1360,2017-02-17 11:55:00,The news,news,noun_1syll_phrase,Word,NoNoise,1,0.3625,4,p1,p2,s2,s1,,1,6.2203,,,,1,
1360,2017-02-17 11:55:00,The dirt,dirt,noun_1syll_phrase,Word,NoNoise,1,0.3143,4,s1,p2,s2,p1,,1,8.6718,,,,2,
1360,2017-02-17 11:55:00,The crown,crown,noun_1syll_phrase,Word,NoNoise,1,0.2822,4,p2,p1,s1,s2,,1,5.5115,,,,1,
1360,2017-02-17 11:55:00,bottle,bottle,noun_2syll_word,Word,NoNoise,1,0.2822,4,p1,s1,p2,s2,,1,11.6859,,,,3,
1360,2017-02-17 11:55:00,kitchen,kitchen,noun_2syll_word,Word,NoNoise,1,0.25,4,s1,s1,p1,p2,,1,8.0203,,,,2,
1360,2017-02-17 11:55:00,flares,flares,noun_2syll_word,Word,NoNoise,1,0.3786,4,s1,p1,p1,s2,,1,7.7883,,,,2,
1360,2017-02-17 11:55:00,hour,hour,noun_2syll_word,Word,NoNoise,1,0.3625,4,p1,s2,p2,s1,,1,6.4618,,,,2,
1360,2017-02-17 11:55:00,the socket,socket,noun_2syll_phrase,Word,NoNoise,1,0.4161,4,s2,s1,p2,p1,,1,7.4179,,,,1,
1360,2017-02-17 11:55:00,The father,father,noun_2syll_phrase,Word,NoNoise,1,0.25,4,p1,s2,p2,s1,,0,20.0024,The lava,p2,distant,2,
1361,2017-02-17 12:01:32,the duspan is needed,dustpan,noun_predicative,EasySentence,NoNoise,0,0.5982,5,un,s1,s2,p1,un,1,7.8867,,,,1,
1361,2017-02-17 12:01:32,the road is steep,steep,adj_sentence,EasySentence,NoNoise,0,0.5768,5,s2,s1,un,p3,un,1,5.9214,,,,1,
1361,2017-02-17 12:01:32,the man spends,spend,verb_intransitive,EasySentence,NoNoise,0,0.5875,5,p1,p3,p2,s2,s1,1,12.6206,,,,2,
1361,2017-02-17 12:01:32,the person is poor,poor,adj_sentence,EasySentence,NoNoise,0,0.5875,5,s1,p1,un,p2,s2,1,15.6103,,,,2,
1361,2017-02-17 12:01:32,the man waits,wait,verb_intransitive,EasySentence,NoNoise,0,0.5875,5,p3,s1,un,p1,p2,1,8.6605,,,,2,
1361,2017-02-17 12:01:32,the boy lies,lie,verb_intransitive,EasySentence,NoNoise,0,0.5822,5,p2,s2,p3,s1,p1,1,16.7853,,,,3,
1361,2017-02-17 12:01:32,the person escapes,escape,verb_intransitive,EasySentence,NoNoise,0,0.5822,5,p1,un,s2,p2,un,1,7.4116,,,,1,
1361,2017-02-17 12:01:32,his new sock,new,adj_phrase,EasySentence,NoNoise,0,0.5875,5,s1,s2,p1,un,un,0,16.3896,his torn sock,s2,sem,1,
1361,2017-02-17 12:01:32,the fruit is rotten,rotten,adj_sentence,EasySentence,NoNoise,0,0.5768,5,un,s2,p1,s1,un,1,4.4598,,,,1,
1361,2017-02-17 12:01:32,The simple rug,simple,adj_phrase,EasySentence,NoNoise,0,0.5875,4,un,s1,s2,un,,1,8.6568,,,,2,
1361,2017-02-17 12:01:32,an electric fence,electric,adj_phrase,EasySentence,NoNoise,0,0.5768,5,un,s2,p3,un,s1,1,4.5567,,,,0,
1361,2017-02-17 12:01:32,the pencil is broken,broken,adj_sentence,EasySentence,NoNoise,0,0.5822,5,s1,p1,un,s2,un,1,5.2782,,,,0,
1361,2017-02-17 12:01:32,the great girl,great,adj_phrase,EasySentence,NoNoise,0,0.5875,4,un,p3,p1,un,,1,4.3867,,,,1,
1361,2017-02-17 12:01:32,the crutch helps,crutch,noun_intransitive,EasySentence,NoNoise,0,0.5982,5,s2,p1,un,un,s1,1,4.1455,,,,0,
1361,2017-02-17 12:01:32,the queue is long,queue,noun_predicative,EasySentence,NoNoise,0,0.5768,4,un,p3,un,p2,,1,10.4064,,,,2,
1362,2017-02-17 12:07:31,He loves nature,nature,noun_transitive_end,HardSentence,NoNoise,0,0.5822,3,s1,p1,s2,,,1,6.0391,,,,1,
1362,2017-02-17 12:07:31,He shares his knowledge,knowledge,noun_transitive_end,HardSentence,NoNoise,0,0.5822,2,s1,p1,,,,1,3.991,,,,1,
1362,2017-02-17 12:07:31,The man leans on the chair,lean,verb_intransitivePP,HardSentence,NoNoise,0,0.6089,3,s2,p2,un,,,1,16.3505,,,,3,
1362,2017-02-17 12:07:31,a pound lies in the garden,pound,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.5822,5,un,p1,p3,p2,s1,1,5.7225,,,,1,
1362,2017-02-17 12:07:31,the man uses the air with caution,air,noun_transitivePP,HardSentence,NoNoise,0,0.5875,5,s2,un,s1,p2,p1,1,6.8379,,,,1,
1362,2017-02-17 12:07:31,he hates the morning,morning,noun_transitive_end,HardSentence,NoNoise,0,0.5875,4,s1,un,s2,p1,,1,4.6363,,,,1,
1362,2017-02-17 12:07:31,the man sifts outside,sift,verb_intransitivePP,HardSentence,NoNoise,0,0.6036,3,p2,s1,p3,,,0,16.1361,the man lifts outside,p2,mp,1,
1362,2017-02-17 12:07:31,The man meets the woman,meet,verb_transitive,HardSentence,NoNoise,0,0.5875,4,p1,un,p2,un,,0,21.5753,the man loves the woman,un,un,4,
1362,2017-02-17 12:07:31,the glass holds a drink,glass,noun_transitive_beg,HardSentence,NoNoise,0,0.5822,5,p1,un,un,s2,s1,1,6.7769,,,,1,
1362,2017-02-17 12:07:31,the music plays quietly,music,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.5875,5,un,s1,p2,s2,un,1,6.3982,,,,1,
1362,2017-02-17 12:07:31,The man works on the beach in the summer,work,verb_transitivePP,HardSentence,NoNoise,0,0.5875,4,un,p1,s1,un,,1,10.514,,,,2,
1362,2017-02-17 12:07:31,he buys the company by himself,company,noun_transitivePP,HardSentence,NoNoise,0,0.5875,5,p1,s1,un,s2,p2,1,5.3413,,,,1,
1362,2017-02-17 12:07:31,the man runs in the sunshine,run,verb_intransitivePP,HardSentence,NoNoise,0,0.5875,5,un,s1,s2,p2,p1,1,10.3989,,,,2,
1362,2017-02-17 12:07:31,the man uses a hammer on his day off,hammer,noun_transitivePP,HardSentence,NoNoise,0,0.5822,5,p2,p1,p3,s2,s1,1,6.6792,,,,1,
1362,2017-02-17 12:07:31,The guy stands in the garage,stand,verb_intransitivePP,HardSentence,NoNoise,0,0.5875,5,s2,p1,un,s1,un,1,6.1126,,,,1,
1363,2017-02-17 12:13:32,the person escapes,escape,verb_intransitive,EasySentence,NoNoise,0,0.5822,5,un,p2,s2,un,p1,1,4.7636,,,,0,
1363,2017-02-17 12:13:32,the man spends,spend,verb_intransitive,EasySentence,NoNoise,0,0.5875,5,p1,p3,s1,s2,p2,1,8.8932,,,,1,
1363,2017-02-17 12:13:32,the hair is wild,wild,adj_sentence,EasySentence,NoNoise,0,0.5822,4,s1,un,s2,p1,,1,7.6209,,,,1,
1363,2017-02-17 12:13:32,the man waits,wait,verb_intransitive,EasySentence,NoNoise,0,0.5875,5,p1,p3,p2,un,s1,1,6.1748,,,,1,
1363,2017-02-17 12:13:32,the whistle is nice,whistle,noun_predicative,EasySentence,NoNoise,0,0.6036,5,p1,p2,p3,un,s1,0,17.505,the recorder is nice,s1,coord,3,
1363,2017-02-17 12:13:32,the person is poor,poor,adj_sentence,EasySentence,NoNoise,0,0.5875,5,p2,p1,s1,un,s2,1,5.6226,,,,1,
1363,2017-02-17 12:13:32,his icecream is delicious,his,prn_possessive_sentences,EasySentence,NoNoise,0,0.5929,4,other,other,foil 1,foil 2,,0,17.2905,their icecream  is delicious,foil 2,plural,1,
1363,2017-02-17 12:13:32,his new sock,new,adj_phrase,EasySentence,NoNoise,0,0.5875,5,un,s2,un,s1,p1,0,13.1374,his torn sock,s2,sem,2,
1363,2017-02-17 12:13:32,his sock is torn,torn,adj_sentence,EasySentence,NoNoise,0,0.5822,5,p2,p1,s1,un,un,1,5.2729,,,,1,
1363,2017-02-17 12:13:32,the duspan is needed,dustpan,noun_predicative,EasySentence,NoNoise,0,0.5982,5,s2,un,un,p1,s1,1,5.6413,,,,1,
1363,2017-02-17 12:13:32,the strike is fantastic,strike,noun_predicative,EasySentence,NoNoise,0,0.5822,5,p2,p1,un,p3,s1,1,6.9913,,,,1,
1363,2017-02-17 12:13:32,The simple rug,simple,adj_phrase,EasySentence,NoNoise,0,0.5875,4,s1,un,s2,un,,1,5.3998,,,,1,
1363,2017-02-17 12:13:32,the great girl,great,adj_phrase,EasySentence,NoNoise,0,0.5875,4,un,p1,p3,un,,1,5.4492,,,,1,
1363,2017-02-17 12:13:32,the boy lies,lie,verb_intransitive,EasySentence,NoNoise,0,0.5822,5,p2,p1,s1,p3,s2,1,8.5203,,,,2,
1363,2017-02-17 12:13:32,the pencil is broken,broken,adj_sentence,EasySentence,NoNoise,0,0.5822,5,un,p1,s1,s2,un,1,7.9449,,,,1,
1364,2017-02-17 12:19:38,The castle,castle,noun_2syll_phrase,Word,NoNoise,1,0.2822,4,p2,p1,s1,s2,,1,9.36,,,,2,
1364,2017-02-17 12:19:38,a carrot,carrot,noun_2syll_phrase,Word,NoNoise,1,0.3143,4,s1,p2,p1,s2,,0,7.5454,a parrot,p1,mp,1,
1364,2017-02-17 12:19:38,The party,party,noun_2syll_phrase,Word,NoNoise,1,0.325,4,s1,s2,p2,p1,,1,6.924,,,,2,
1364,2017-02-17 12:19:38,furniture,furniture,noun_3syll_word,Word,NoNoise,1,0.2822,4,s1,p2,s2,p1,,1,5.1355,,,,1,
1364,2017-02-17 12:19:38,The computer,computer,noun_3syll_phrase,Word,NoNoise,1,0.2822,4,p1,s1,p2,s2,,1,6.7617,,,,1,
1364,2017-02-17 12:19:38,an old rock,rock,noun_attributive,Word,NoNoise,1,0.25,4,p2,s1,s2,p1,,1,6.6704,,,,2,
1364,2017-02-17 12:19:38,an old sock,sock,noun_attributive,Word,NoNoise,1,0.3464,4,s2,p1,s1,p2,,1,6.3524,,,,1,
1364,2017-02-17 12:19:38,The noisy bird,bird,noun_attributive,Word,NoNoise,1,0.25,4,s1,p2,s2,p1,,1,5.0626,,,,1,
1364,2017-02-17 12:19:38,the warm hut,hut,noun_attributive,Word,NoNoise,1,0.3518,4,s2,s1,p1,p2,,0,11.9565,the warm igloo,s2,coord,2,
1364,2017-02-17 12:19:38,the dramatic stage,stage,noun_attributive,Word,NoNoise,1,0.25,4,p2,p1,s1,s2,,1,5.3467,,,,1,
1364,2017-02-17 12:19:38,the bright person,person,noun_attributive,Word,NoNoise,1,0.25,4,p1,p2,s2,s1,,1,8.3455,,,,1,
1364,2017-02-17 12:19:38,the white fog,fog,noun_attributive,Word,NoNoise,1,0.3143,4,p1,s1,p2,s2,,1,6.092,,,,1,
1364,2017-02-17 12:19:38,the elaborate vest,vest,noun_attributive,Word,NoNoise,1,0.3464,4,p1,p2,s1,s2,,1,4.5068,,,,1,
1364,2017-02-17 12:19:38,clove,clove,noun_1syll_word,Word,NoNoise,1,0.4161,4,p1,p2,s1,s2,,1,4.2556,,,,1,
1364,2017-02-17 12:19:38,grin,grin,noun_1syll_word,Word,NoNoise,1,0.3839,4,p2,p1,s2,s1,,0,13.2902,stare,s2,coord,2,
1365,2017-02-17 12:25:19,a pound lies in the garden,pound,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.5822,5,p3,p2,p1,un,s1,1,5.5517,,,,0,
1365,2017-02-17 12:25:19,he holds the page,page,noun_transitive_end,HardSentence,NoNoise,0,0.5822,5,un,s2,p3,un,s1,1,8.0066,,,,1,
1365,2017-02-17 12:25:19,the music plays quietly,music,noun_intransitivePPbeg,HardSentence,NoNoise,0,0.5875,5,un,s1,un,s2,p2,1,5.9574,,,,1,
1365,2017-02-17 12:25:19,The man leans on the chair,lean,verb_intransitivePP,HardSentence,NoNoise,0,0.6089,3,s1,p2,s2,,,1,11.1684,,,,2,
1365,2017-02-17 12:25:19,the man sifts outside,sift,verb_intransitivePP,HardSentence,NoNoise,0,0.6036,3,p3,un,s1,,,1,7.9966,,,,1,
1365,2017-02-17 12:25:19,The man works on the beach in the summer,work,verb_transitivePP,HardSentence,NoNoise,0,0.5875,4,un,un,s1,p1,,1,5.9268,,,,1,
1365,2017-02-17 12:25:19,the man meets his mate,mate,noun_transitive_end,HardSentence,NoNoise,0,0.5875,5,un,s2,un,s1,p2,1,7.8676,,,,1,
1365,2017-02-17 12:25:19,He loves nature,nature,noun_transitive_end,HardSentence,NoNoise,0,0.5822,3,un,p1,s1,,,1,5.0452,,,,1,
1365,2017-02-17 12:25:19,The man meets the woman,meet,verb_transitive,HardSentence,NoNoise,0,0.5875,4,un,un,p1,p2,,1,7.112,,,,1,
1365,2017-02-17 12:25:19,he buys the company by himself,company,noun_transitivePP,HardSentence,NoNoise,0,0.5875,5,p1,s2,s1,p2,un,1,6.325,,,,1,
1365,2017-02-17 12:25:19,The boy plays with his family,play,verb_intransitivePP,HardSentence,NoNoise,0,0.5875,4,p2,p1,un,un,,0,14.3173,The boy pays with his family,p1,mp,2,
1365,2017-02-17 12:25:19,he hates flies,flies,noun_transitive_end,HardSentence,NoNoise,0,0.5822,5,p1,s2,p3,p2,s1,1,5.6852,,,,1,
1365,2017-02-17 12:25:19,the man runs in the sunshine,run,verb_intransitivePP,HardSentence,NoNoise,0,0.5875,5,s2,p2,s1,p1,un,1,4.8822,,,,1,
1365,2017-02-17 12:25:19,He fixes the glass at work,fix,verb_transitivePP,HardSentence,NoNoise,0,0.5822,3,un,p1,p2,,,1,7.2991,,,,1,
1365,2017-02-17 12:25:19,The guy stands in the garage,stand,verb_intransitivePP,HardSentence,NoNoise,0,0.5875,5,un,s1,s2,p1,un,1,6.1448,,,,1,
1366,2017-02-17 12:31:02,The best man,best,adj_phrase,EasySentence,NoNoise,0,0.5875,4,p1,p2,s1,un,,1,7.1876,,,,2,
1366,2017-02-17 12:31:02,the whistle is nice,whistle,noun_predicative,EasySentence,NoNoise,0,0.6036,5,p2,un,s1,p1,p3,1,9.8634,,,,2,
1366,2017-02-17 12:31:02,The simple rug,simple,adj_phrase,EasySentence,NoNoise,0,0.5875,4,s1,s2,un,un,,1,5.2225,,,,1,
1366,2017-02-17 12:31:02,The camcorder works,camcorder,noun_intransitive,EasySentence,NoNoise,0,0.5982,5,s2,p1,un,s1,un,0,13.293,the camera works,s1,coord,1,
1366,2017-02-17 12:31:02,the man waits,wait,verb_intransitive,EasySentence,NoNoise,0,0.5875,5,s1,p3,p2,un,p1,1,4.645,,,,1,
1366,2017-02-17 12:31:02,his icecream is delicious,his,prn_possessive_sentences,EasySentence,NoNoise,0,0.5929,4,other,foil 2,foil 1,other,,1,5.8273,,,,1,
1366,2017-02-17 12:31:02,the man dreams,dream,verb_intransitive,EasySentence,NoNoise,0,0.6143,4,s1,un,p2,p3,,0,12.9011,the man screams,p2,close,2,
1366,2017-02-17 12:31:02,The boy peeks,peek,verb_intransitive,EasySentence,NoNoise,0,0.5982,3,un,p3,un,,,1,5.3425,,,,1,
1366,2017-02-17 12:31:02,the chequebook is useful,chequebook,noun_predicative,EasySentence,NoNoise,0,0.5982,5,s1,p2,un,s2,p1,1,6.1347,,,,1,
1366,2017-02-17 12:31:02,the person is poor,poor,adj_sentence,EasySentence,NoNoise,0,0.5875,5,s2,s1,p1,un,p2,1,5.0071,,,,1,
1366,2017-02-17 12:31:02,his new sock,new,adj_phrase,EasySentence,NoNoise,0,0.5875,5,un,un,s1,s2,p1,1,11.293,,,,2,
1366,2017-02-17 12:31:02,the duspan is needed,dustpan,noun_predicative,EasySentence,NoNoise,0,0.5982,5,p1,s1,un,un,s2,1,5.3427,,,,1,
1366,2017-02-17 12:31:02,the great girl,great,adj_phrase,EasySentence,NoNoise,0,0.5875,4,p3,un,un,p1,,1,5.1043,,,,1,
1366,2017-02-17 12:31:02,the boy is good,good,adj_sentence,EasySentence,NoNoise,0,0.5875,4,un,un,p3,p1,,1,8.7864,,,,2,
1366,2017-02-17 12:31:02,the man spends,spend,verb_intransitive,EasySentence,NoNoise,0,0.5875,5,p3,p1,s1,p2,s2,1,9.8001,,,,1,
1367,2017-02-17 12:36:48,The person brakes,brake,verb_intransitive,EasySentence,Noise5,0,0.6036,4,p2,s1,p3,un,,1,10.8875,,,,2,
1367,2017-02-17 12:36:48,The camcorder works,camcorder,noun_intransitive,EasySentence,Noise5,0,0.5982,5,un,s2,p1,s1,un,1,9.2382,,,,1,
1367,2017-02-17 12:36:48,the duspan is needed,dustpan,noun_predicative,EasySentence,Noise5,0,0.5982,5,un,s2,un,s1,p1,1,3.894,,,,0,
1367,2017-02-17 12:36:48,The simple rug,simple,adj_phrase,EasySentence,Noise5,0,0.5875,4,s1,un,s2,un,,1,4.8252,,,,1,
1367,2017-02-17 12:36:48,The boy peeks,peek,verb_intransitive,EasySentence,Noise5,0,0.5982,3,p2,p1,p3,,,1,5.278,,,,1,
1367,2017-02-17 12:36:48,his icecream is delicious,his,prn_possessive_sentences,EasySentence,Noise5,0,0.5929,4,other,foil 1,foil 2,other,,1,6.1511,,,,1,
1367,2017-02-17 12:36:48,beside the books,beside,prep_phrase,EasySentence,Noise5,0,0.5982,2,foil 1,foil 3,,,,0,13.3799,on the books,foil 1,foil 1,2,
1367,2017-02-17 12:36:48,his new sock,new,adj_phrase,EasySentence,Noise5,0,0.5875,5,s2,un,p1,un,s1,1,5.9818,,,,1,
1367,2017-02-17 12:36:48,the boy is good,good,adj_sentence,EasySentence,Noise5,0,0.5875,4,un,p1,un,p3,,1,5.7846,,,,1,
1367,2017-02-17 12:36:48,the person is poor,poor,adj_sentence,EasySentence,Noise5,0,0.5875,5,s1,p1,s2,p2,un,1,5.3589,,,,1,
1367,2017-02-17 12:36:48,the chequebook is useful,chequebook,noun_predicative,EasySentence,Noise5,0,0.5982,5,p2,un,s1,p1,s2,1,4.6981,,,,1,
1367,2017-02-17 12:36:48,the man spends,spend,verb_intransitive,EasySentence,Noise5,0,0.5875,5,p2,p1,s1,s2,p3,1,5.9835,,,,1,
